PAID;FECHA_REGISTRO;UNIDAD_NOMBRE;PROYECTO_RNPC;UNIDAD_DEPARTAMENTO;DESTINO_DEPARTAMENTO;DESTINO_CIUDAD;ATENCION_TIPO_TRAMITE;ATENCION_DESTINO;ATENCION_TEMA;ATENCION_MOTIVO;ATENCION_ESTADO;PERSONA_RANGO_EDAD;PERSONA_CONDICION_DISCAPACIDAD;PERSONA_POBLACION_ESPECIAL;PERSONA_GENERO;PERSONA_PROFESION;PERSONA_ACEPTA_HABEAS_DATA;TIPO_EMPRESA;EMPRESA_TIPO_DOCUMENTO;EMPRESA_RAZON_SOCIAL;ESTADO_SERVICIO;CAUSAL;TIPO_PRODUCTO;NOMBRE_PRODUCTO;VALOR_PRODUCTO;FECHA_ADQUISICION;FECHA_ULTIMO_ENCUENTRO;FECHA_FIN_ULTIMO_ENCUENTRO;FECHA_FIN_REAL;ENCUENTRO_ACORDADO;FECHA_CONTRATO;DURACION
823133;23/08/2022;CR SINCELEJO;Casas del Consumidor Regional;SUCRE;SUCRE;SINCELEJO;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Básica Primaria;SI;FORMAL;NIT;ALTA GAMA CELULARES;CERRADO;Incumplimiento de la garantía;Bien;PARLANTE CONNOR;100000;10/05/2022 0:00;25/08/2022;25/08/2022;25/08/2022;NO;;2
1021072;4/05/2023;RUTA5;Rutas del Consumidor;BOGOTA;CUNDINAMARCA;SIBATE;ARREGLO DIRECTO;SIC;Prestación de servicios que suponen la entrega de un bien;Calidad del servicio;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Hombre;Técnico;SI;FORMAL;NIT;TALLER DE MOTOS LC;CERRADO-ICOM;Incumplimiento contractual;Servicio;reparación Motocicleta marca Yamaha r15;2142000;28/02/2023 0:00;5/05/2023;5/05/2023;5/05/2023;NO;;1
1236711;22/11/2023;CR PASTO;Casas del Consumidor Regional;NARIÑO;NARIÑO;PASTO;ARREGLO DIRECTO;SIC;Protección Contractual;Incumplimiento Contractual;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;Profesional;SI;INFORMAL;;ALEJANDRA LOPEZ;CERRADO-IAP;Incumplimiento contractual;Bien;PRENDAS DE VESTIR PARA BEBE;306000;4/07/2023 0:00;5/12/2023;6/12/2023;6/12/2023;NO;;14
865557;4/10/2022;CR IBAGUE;Casas del Consumidor Regional;TOLIMA;TOLIMA;IBAGUE;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Víctima de conflicto armado;Mujer;Profesional;SI;FORMAL;NIT;CARLOS ARTURO VALDERRAMA VARON;CERRADO-ICIU;Incumplimiento de la garantía;Bien;DOCIENTAS QUINCE TABLAS DE  ANCHO 18 cm  3 METROS DE LARGO DE ESPESOR DE 1.8 cm deben venir tralapadas y cepilladas ;4515000;24/09/2022 0:00;19/10/2022;19/10/2022;19/10/2022;NO;;15
880651;24/10/2022;CR IBAGUE;Casas del Consumidor Regional;TOLIMA;TOLIMA;IBAGUE;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Técnico;SI;FORMAL;NIT;YAMAMOTOS S.A.S.;CERRADO-ICOM;Incumplimiento de la garantía;Bien;MOTOCICLETA YAMAHA XTZ 150;12000000;31/05/2022 0:00;31/10/2022;31/10/2022;31/10/2022;NO;;7
895626;10/11/2022;CR ARMENIA;Casas del Consumidor Regional;QUINDIO;QUINDIO;ARMENIA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;Básica Primaria;SI;FORMAL;NIT;LAGOBO DISTRIBUCIONES SAS;CERRADO-NA;Incumplimiento de la garantía;Bien;Nevera Mabe;1303000;26/01/2022 0:00;23/11/2022;29/11/2022;29/11/2022;NO;;19
984652;24/03/2023;CR ARMENIA;Casas del Consumidor Regional;QUINDIO;QUINDIO;ARMENIA;ARREGLO DIRECTO;SIC;Turismo;Paquetes de Turismo ;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Tecnólogo;SI;INFORMAL;;hotel rancho villa irene;CERRADO-ICOM;Servicios turísticos;Servicio;Plan Pasadía con Almuerzo Incluido;425000;5/03/2023 0:00;31/03/2023;31/03/2023;31/03/2023;NO;;7
362986;3/03/2021;CR SINCELEJO;Casas del Consumidor Regional;SUCRE;SUCRE;SINCELEJO;ARREGLO DIRECTO;SIC;Información o publicidad engañosa;Inconformidad con la información suministrada;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Profesional;SI;FORMAL;NIT;GLOBALSOFT T & S S.A.S.;CERRADO;Información o publicidad engañosa;Servicio;SOFWARD;2685000;11/02/2021 0:00;10/03/2021;19/07/2021;19/07/2021;NO;;138
460054;15/07/2021;CR SINCELEJO;Casas del Consumidor Regional;SUCRE;SUCRE;SINCELEJO;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;No indica;Mujer;Posgrado;SI;FORMAL;NIT;MUEBLES JAMAR S.A.;CERRADO;Incumplimiento de la garantía;Bien;COLCHONES ;1200000;10/11/2020 0:00;22/07/2021;22/07/2021;22/07/2021;NO;;7
881915;25/10/2022;CR SINCELEJO;Casas del Consumidor Regional;SUCRE;SUCRE;SINCELEJO;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Hombre;Profesional;SI;FORMAL;NIT;COOPERATIVA CREDITOS TORRES S.A.S;CERRADO-IAP;Incumplimiento de la garantía;Bien;parlante sankey;2000000;27/01/2021 0:00;10/11/2022;15/11/2022;15/11/2022;NO;;21
799637;29/07/2022;CR SINCELEJO;Casas del Consumidor Regional;SUCRE;SUCRE;SINCELEJO;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Técnico;SI;INFORMAL;;FLY STORE;CERRADO;Incumplimiento contractual;Bien;CELULAR MOTOROLA E6I;360000;13/08/2021 0:00;2/08/2022;4/08/2022;4/08/2022;NO;;6
639344;15/02/2022;CR IBAGUE;Casas del Consumidor Regional;TOLIMA;TOLIMA;IBAGUE;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Madre cabeza de familia;Mujer;Técnico;SI;FORMAL;NIT;GRUPO UMA;CERRADO;Incumplimiento de la garantía;Bien;MOTOCICETA BAJAJ DISCOVER 125;5240000;23/07/2021 0:00;24/02/2022;24/02/2022;24/02/2022;NO;;9
594519;22/11/2021;CR SINCELEJO;Casas del Consumidor Regional;SUCRE;SUCRE;SINCELEJO;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;FORMAL;NIT;ALTA GAMA CELULARES;CERRADO;Incumplimiento de la garantía;Bien;CELULAR;220000;17/11/2021 0:00;2/12/2021;6/12/2021;6/12/2021;NO;;14
1023848;8/05/2023;CR IBAGUE;Casas del Consumidor Regional;TOLIMA;TOLIMA;IBAGUE;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;No indica;Hombre;Básica Primaria;SI;INFORMAL;;ROGER ANDRES HERRERA RAMIREZ;CERRADO-ICOM;Incumplimiento de la garantía;Bien;CELULAR MARCA  VIVO Y535 DE COLOR GRIS;1150000;25/03/2022 0:00;19/05/2023;19/05/2023;19/05/2023;NO;;11
563392;14/10/2021;CR SINCELEJO;Casas del Consumidor Regional;SUCRE;SUCRE;SINCELEJO;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;INFORMAL;;CASA KOREA;CERRADO;Incumplimiento de la garantía;Bien;KID PISTONES PARA KIA;215000;2/08/2021 0:00;20/10/2021;21/10/2021;21/10/2021;NO;;7
368448;11/03/2021;CR SINCELEJO;Casas del Consumidor Regional;SUCRE;SUCRE;SINCELEJO;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;FORMAL;NIT;CREDITOS TORRES;CERRADO;Incumplimiento de la garantía;Bien;"televisor 24""";1080000;3/05/2019 0:00;15/03/2021;19/07/2021;19/07/2021;NO;;130
743310;31/05/2022;CR SINCELEJO;Casas del Consumidor Regional;SUCRE;SUCRE;SINCELEJO;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;FORMAL;NIT;CREDITOS TORRES;CERRADO;Incumplimiento de la garantía;Bien;COLCHON RELAX;1550000;23/11/2021 0:00;7/06/2022;7/06/2022;7/06/2022;NO;;7
1157884;10/10/2023;CB USME;Casas del Consumidor Bogota;BOGOTA;BOGOTA;USME;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;FORMAL;NIT;TRANSPORTE ESPECIAL DRIVEUS SAS;CERRADO-ICOM;Incumplimiento contractual;Bien;afiliación cupo de vehículo;7000000;19/09/2022 0:00;24/10/2023;24/10/2023;24/10/2023;NO;;14
663634;9/03/2022;CR SINCELEJO;Casas del Consumidor Regional;SUCRE;SUCRE;SINCELEJO;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Profesional;SI;FORMAL;NIT;ALMACENES OPORTUNIDADES;CERRADO;Incumplimiento de la garantía;Bien;TELEVISOR ;1181513;12/01/2022 0:00;11/03/2022;15/03/2022;15/03/2022;NO;;6
761124;17/06/2022;CR SINCELEJO;Casas del Consumidor Regional;SUCRE;SUCRE;SINCELEJO;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Técnico;SI;FORMAL;NIT;ISA CENTER;CERRADO;Reversión de pago;Bien;UN VESTIDO Y UNA BERMUDA;73000;25/05/2022 0:00;23/06/2022;23/06/2022;23/06/2022;NO;;6
802190;2/08/2022;CR SINCELEJO;Casas del Consumidor Regional;SUCRE;SUCRE;SINCELEJO;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;60-80 años;Ninguna ;Adulto mayor;Hombre;Técnico;SI;FORMAL;NIT;CENTRO DE SERVICIO ELECTRONICO;CERRADO;Incumplimiento contractual;Servicio;AREGLO DE UN TV MARCA SANKEY;INDETERMINADO;10/02/2020 0:00;9/08/2022;9/08/2022;9/08/2022;NO;;7
605480;9/12/2021;CR SINCELEJO;Casas del Consumidor Regional;SUCRE;SUCRE;SINCELEJO;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;60-80 años;Ninguna ;Adulto mayor;Mujer;Profesional;SI;FORMAL;NIT;VITAL;CERRADO;Incumplimiento de la garantía;Bien;MEDICAMENTO DE GINSENG Y GINKGO BILOBA;45000;7/12/2021 0:00;10/12/2021;10/12/2021;10/12/2021;NO;;1
743950;31/05/2022;CR SINCELEJO;Casas del Consumidor Regional;SUCRE;SUCRE;SINCELEJO;ARREGLO DIRECTO;SIC;Prestación de servicios que suponen la entrega de un bien;Calidad del servicio;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Hombre;Profesional;SI;INFORMAL;;compu recargas;CERRADO;Incumplimiento contractual;Bien;ARREGLO DE COMPUTADOR DE MESA ;370000;10/12/2021 0:00;8/06/2022;8/06/2022;8/06/2022;NO;;8
705476;22/04/2022;CR ARMENIA;Casas del Consumidor Regional;QUINDIO;QUINDIO;ARMENIA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Hombre;Profesional;SI;FORMAL;NIT;QUINDIO DIGITAL;CERRADO;Servicios que suponen la entrega de un bien a un tercero;Servicio;televisor LG;1500000;3/10/2021 0:00;28/04/2022;28/04/2022;28/04/2022;NO;;6
759516;15/06/2022;CR SINCELEJO;Casas del Consumidor Regional;SUCRE;SUCRE;SINCELEJO;ARREGLO DIRECTO;SIC;Garantías ;Garantía suplementaria;Ciudadano Atendido;60-80 años;Ninguna ;Adulto mayor;Hombre;Tecnólogo;SI;FORMAL;NIT;AUTO ROBLE LTDA.;CERRADO;Incumplimiento de la garantía;Bien;CORREA TRAPEZOIDAL;411765;15/06/2022 0:00;21/06/2022;22/06/2022;22/06/2022;NO;;7
841382;8/09/2022;CR SINCELEJO;Casas del Consumidor Regional;SUCRE;SUCRE;SINCELEJO;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;FORMAL;NIT;OPTICA MULTIVISIÓN;CERRADO;Incumplimiento de la garantía;Bien;lentes progresivos ;360000;11/10/2021 0:00;13/09/2022;3/10/2022;3/10/2022;NO;;25
1077704;5/07/2023;RUTA4;Rutas del Consumidor;BOGOTA;BOLIVAR;CARTAGENA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;Profesional;SI;FORMAL;NIT;FALABELLA;CERRADO-IAP;Incumplimiento de la garantía;Bien;Tv modelo: UN58TU8000KXZL ;1800000;16/01/2021 0:00;7/07/2023;7/07/2023;7/07/2023;NO;;2
1077448;5/07/2023;RUTA4;Rutas del Consumidor;BOGOTA;BOLIVAR;CARTAGENA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;FORMAL;NIT;FALABELLA;CERRADO-IAP;Incumplimiento de la garantía;Bien;Cepillo de aire Gama Stylish Kerat 110V;270400;13/05/2023 0:00;6/07/2023;7/07/2023;7/07/2023;NO;;2
1023340;5/05/2023;CR IBAGUE;Casas del Consumidor Regional;TOLIMA;TOLIMA;IBAGUE;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Posgrado;SI;FORMAL;NIT;CERSE;CERRADO-ICOM;Servicios que suponen la entrega de un bien a un tercero;Servicio;servicio tecnico de reparacion nevecon ;1350000;3/03/2023 0:00;12/05/2023;12/05/2023;12/05/2023;NO;;7
636796;11/02/2022;CR SINCELEJO;Casas del Consumidor Regional;SUCRE;SUCRE;SINCELEJO;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;INFORMAL;;variedades artes de la sabana;CERRADO;Incumplimiento de la garantía;Bien;"TELEVISOR CAIXIUN 32""";680000;7/10/2021 0:00;17/02/2022;17/02/2022;17/02/2022;NO;;6
846583;13/09/2022;CR SINCELEJO;Casas del Consumidor Regional;SUCRE;SUCRE;SINCELEJO;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;60-80 años;Ninguna ;Adulto mayor;Mujer;Bachiller              ;SI;FORMAL;NIT;ALMACENES OPORTUNIDADES;CERRADO;Incumplimiento de la garantía;Bien;NEVERA MARCA HACEB;1568647;19/11/2021 0:00;20/09/2022;20/09/2022;20/09/2022;NO;;7
885358;28/10/2022;CR SINCELEJO;Casas del Consumidor Regional;SUCRE;SUCRE;SINCELEJO;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Desplazado;Hombre;Profesional;SI;FORMAL;NIT;KCHE CELULARES-REPUESTOS-ACCESORIOS;CERRADO-ICOM;Incumplimiento de la garantía;Bien;Display celular;140000;15/09/2022 0:00;3/11/2022;3/11/2022;3/11/2022;NO;;6
514303;6/09/2021;CR SINCELEJO;Casas del Consumidor Regional;SUCRE;SUCRE;SINCELEJO;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;FORMAL;NIT;SOWI REPUESTOS-SOFIA HOYOS;CERRADO;Incumplimiento de la garantía;Bien;amortiguador visión hyunday;260000;13/03/2021 0:00;9/09/2021;28/09/2021;28/09/2021;NO;;22
743737;31/05/2022;CR SINCELEJO;Casas del Consumidor Regional;SUCRE;SUCRE;SINCELEJO;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Hombre;Técnico;SI;FORMAL;NIT;ALMACÉN OPORTUNIDADES;CERRADO;Operaciones bajo sistemas de financiación;Bien;MOTO MARCA BOXER;7983024;31/05/2022 0:00;31/05/2022;31/05/2022;31/05/2022;NO;;0
703274;20/04/2022;CR IBAGUE;Casas del Consumidor Regional;TOLIMA;TOLIMA;IBAGUE;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Profesional;SI;FORMAL;NIT;F Y F COMUNICACIONES;CERRADO;Incumplimiento de la garantía;Bien;DISPLAY EQUIPO CELULAR;170000;20/12/2021 0:00;28/04/2022;28/04/2022;28/04/2022;NO;;8
701712;19/04/2022;CR ARMENIA;Casas del Consumidor Regional;QUINDIO;QUINDIO;ARMENIA;ARREGLO DIRECTO;SIC;Arreglo Directo;Arreglo Directo;Ciudadano Atendido;60-80 años;Ninguna ;Ninguna;Hombre;Posgrado;SI;INFORMAL;;carlos humberto ruge hernandez;CERRADO;Incumplimiento contractual;Servicio;instalación de aire acondicionado para vehículo;3000000;13/11/2021 0:00;6/05/2022;6/05/2022;6/05/2022;NO;;17
1075796;30/06/2023;CR ARMENIA;Casas del Consumidor Regional;QUINDIO;QUINDIO;ARMENIA;ARREGLO DIRECTO;SIC;Protección Contractual;Incumplimiento Contractual;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;Posgrado;SI;INFORMAL;;luis fernando benavides cardenas;AGENDADO;Incumplimiento contractual;Servicio;MUEBLE DE ENTRETENIMIENTO;500000;16/08/2021 0:00;17/07/2023;;17/07/2023;NO;;17
728571;16/05/2022;CR SINCELEJO;Casas del Consumidor Regional;SUCRE;SUCRE;SINCELEJO;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;60-80 años;Ninguna ;Adulto mayor;Hombre;Profesional;SI;FORMAL;NIT;CELESTIAL BLU;CERRADO-DCIU;Incumplimiento de la garantía;Bien;CELULAR NOKIA 110;80000;1/12/2021 0:00;24/05/2022;25/05/2022;25/05/2022;NO;;9
761386;17/06/2022;CR SINCELEJO;Casas del Consumidor Regional;SUCRE;SUCRE;SINCELEJO;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Hombre;Profesional;SI;FORMAL;NIT;GOMORVAC;CERRADO-DCIU;Servicios que suponen la entrega de un bien a un tercero;Bien;MATERIALES DE CONSTRUCCION;360000;17/05/2022 0:00;24/06/2022;24/06/2022;24/06/2022;NO;;7
831864;30/08/2022;CR SINCELEJO;Casas del Consumidor Regional;SUCRE;SUCRE;SINCELEJO;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Técnico;SI;FORMAL;NIT;CERAMICAS SAN LORENZO;CERRADO;Incumplimiento de la garantía;Bien;50 METROS DE PISO CERAMICO;1914696;11/09/2021 0:00;1/09/2022;14/09/2022;14/09/2022;NO;;15
859403;27/09/2022;CR SINCELEJO;Casas del Consumidor Regional;SUCRE;SUCRE;SINCELEJO;ARREGLO DIRECTO;SIC;Garantías ;No entrega de constancias de recibo y reparación;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;Tecnólogo;SI;FORMAL;NIT;OPTICOSTA EXPRESS IPS SAS;CERRADO;Servicios que suponen la entrega de un bien a un tercero;Bien;lentes progresivos ;289697;29/06/2022 0:00;5/10/2022;3/10/2022;3/10/2022;NO;;6
888966;1/11/2022;CR IBAGUE;Casas del Consumidor Regional;TOLIMA;TOLIMA;IBAGUE;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;INFORMAL;;Mekamuebles de la 19;CERRADO-IAP;Incumplimiento de la garantía;Bien;ARMARIO;1000000;17/09/2022 0:00;15/11/2022;15/11/2022;15/11/2022;NO;;14
1270772;12/12/2023;CR PEREIRA;Casas del Consumidor Regional;RISARALDA;RISARALDA;PEREIRA;ARREGLO DIRECTO;SIC;Adquisición de Bienes o Prestación de Servicios;No prestación del servicio;Ciudadano Atendido;60-80 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;INFORMAL;;madecasa;CERRADO-IAP;Incumplimiento contractual;Bien;PUERTAS;1594000;9/11/2023 0:00;19/12/2023;28/12/2023;28/12/2023;NO;;16
866516;5/10/2022;CR SINCELEJO;Casas del Consumidor Regional;SUCRE;SUCRE;SINCELEJO;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;Tecnólogo;SI;FORMAL;NIT;OPTICOSTA EXPRESS IPS SAS;CERRADO-IAP;Servicios que suponen la entrega de un bien a un tercero;Bien;lentes progresivos ;289697;6/07/2022 0:00;6/10/2022;26/10/2022;26/10/2022;NO;;21
626286;2/02/2022;CR SINCELEJO;Casas del Consumidor Regional;SUCRE;SUCRE;SINCELEJO;Consulta de caso anterior por parte del ciudadano;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;FORMAL;NIT;ICASE SHOP;CERRADO;Incumplimiento de la garantía;Bien;CELULAR;185000;20/12/2021 0:00;4/02/2022;7/02/2022;7/02/2022;NO;;5
850295;16/09/2022;CR IBAGUE;Casas del Consumidor Regional;TOLIMA;TOLIMA;IBAGUE;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Profesional;SI;FORMAL;NIT;COMPANIA AUTOMOTORA DEL TOLIMA COLTOLIMA LTDA;CERRADO;Incumplimiento de la garantía;Bien;CAMIONETA LINEA EQUINOX PREM AT MODELO 2021 COLOR BLANCO NIEBLA MARCA CHEVROLET;INDETERMINADO;3/07/2021 0:00;26/09/2022;26/09/2022;26/09/2022;NO;;10
743926;31/05/2022;CR IBAGUE;Casas del Consumidor Regional;TOLIMA;TOLIMA;IBAGUE;ARREGLO DIRECTO;SIC;Prestación de servicios que suponen la entrega de un bien;Calidad del servicio;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Profesional;SI;INFORMAL;;EDWIN FABIAN SALAZAR;CERRADO;Incumplimiento contractual;Bien;FABRICACION DE LOS MUEBLES: 3 CLOSET, UNO DE ELLOS CON ESCRITORIO, UN MUEBLE PARA LA LAVADORA, UNA COCINA INTEGRAL CON MESON EN MARMOL, UNA BARRA DE COMEDOR, UNA BARANDA DE SEGURIDAD, CORTINAS EN PANEL JAPONES, CASA PARA PERRO, REPISA Y BIBLIOTECA.;13000000;2/09/2021 0:00;13/06/2022;13/06/2022;13/06/2022;NO;;13
668663;14/03/2022;CR SINCELEJO;Casas del Consumidor Regional;SUCRE;SUCRE;SINCELEJO;ARREGLO DIRECTO;SIC;Información o publicidad engañosa;Incumplimiento en la entrega de la información mínima del bien o servicio;Ciudadano Atendido;19-25 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;FORMAL;NIT;ESTETICA AVANZADA-PAOLA CERÓN;CERRADO;Información o publicidad engañosa;Servicio;Depilación láser;720000;13/11/2020 0:00;18/03/2022;23/03/2022;23/03/2022;NO;;9
363394;3/03/2021;CB FONTIBON;Casas del Consumidor Bogota;BOGOTA;BOGOTA;FONTIBON;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;Profesional;SI;FORMAL;NIT;CONSTRUYE TU HOGAR;CERRADO;Incumplimiento contractual;Bien;Porcelanato negro veta blanca ;2030400;6/12/2020 0:00;5/03/2021;5/03/2021;5/03/2021;NO;;2
1258364;5/12/2023;CR PEREIRA;Casas del Consumidor Regional;RISARALDA;RISARALDA;PEREIRA;ARREGLO DIRECTO;SIC;Calidad, Idoneidad y seguridad;Producto defectuoso;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Hombre;Tecnólogo;SI;FORMAL;NIT;INDUSTRIAS SPT S.A.S.;ACORDADO;Incumplimiento de la garantía;Bien;"BICI 29"" MTB ALM HYENA 12 GW";1702000;12/10/2023 0:00;19/12/2023;28/12/2023;28/12/2023;SI;28/12/2023 12:40;23
882100;25/10/2022;CR SAN ANDRES;Casas del Consumidor Regional;SAN ANDRES;SAN ANDRES;SAN ANDRES;ARREGLO DIRECTO;SIC;Protección Contractual;Incumplimiento Contractual;Ciudadano Atendido;41-59 años;Ninguna ;Adulto mayor;Hombre;Bachiller              ;SI;INFORMAL;;bella coral;CERRADO-ICOM;Incumplimiento contractual;Bien;iPhone 8 plus;1600000;12/03/2022 0:00;1/11/2022;1/11/2022;1/11/2022;NO;;7
787956;18/07/2022;CR ARMENIA;Casas del Consumidor Regional;QUINDIO;QUINDIO;ARMENIA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;60-80 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;INFORMAL;;bellas siempre;CERRADO;Incumplimiento contractual;Servicio;Micropigmentación de cejas;200000;27/05/2022 0:00;27/07/2022;27/07/2022;27/07/2022;NO;;9
821463;22/08/2022;CR ARMENIA;Casas del Consumidor Regional;QUINDIO;QUINDIO;ARMENIA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;60-80 años;Ninguna ;Adulto mayor;Hombre;Básica Primaria;SI;INFORMAL;;CENTRO COMERCIAL DEL CAFE PISO 3 LOCAL 001;CERRADO;Incumplimiento contractual;Servicio;Elaboración de pantalón en lino;73570;7/07/2022 0:00;5/09/2022;8/09/2022;8/09/2022;NO;;17
1019610;3/05/2023;CR SAN ANDRES;Casas del Consumidor Regional;SAN ANDRES;SAN ANDRES;SAN ANDRES;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;Profesional;SI;FORMAL;NIT;AKT MOTOS;CERRADO-ICIU;Incumplimiento de la garantía;Bien;VEHICULO MOTO;11100000;20/12/2022 0:00;9/05/2023;9/05/2023;9/05/2023;NO;;6
